file,delta,error_type,direction
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,1,minor,over
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,1,minor,over
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,1,minor,over
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,1,minor,over
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,1,minor,over
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,1,minor,over
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,1,minor,over
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,1,minor,over
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,1,minor,over
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,-1,minor,under
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,1,minor,over
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,1,minor,over
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,1,minor,over
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
evaluations_critique_by_chapter.csv,0,exact,none
